Store,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Lag_1,Lag_4,Lag_12
20,2010-10-01,1933719.21,0,61.080000000000005,2.707,204.8850973,7.484000000000001,2010,10,39,1789687.65,2121561.41,2107285.85
20,2010-10-08,2060389.27,0,51.5,2.764,204.951982,7.484000000000001,2010,10,40,1933719.21,2014954.79,2031852.16
20,2010-10-15,1950676.39,0,59.169999999999995,2.868,205.0137637,7.483999999999999,2010,10,41,2060389.27,1948359.78,1900535.9
20,2010-10-22,1893955.27,0,50.52,2.917,205.0627881,7.484000000000001,2010,10,42,1950676.39,1789687.65,1955896.59
20,2010-10-29,1891816.0,0,57.56,2.921,205.1118126,7.484000000000001,2010,10,43,1893955.27,1933719.21,1910177.38
20,2010-11-05,2184316.64,0,42.78,2.917,205.160837,7.484000000000001,2010,11,44,1891816.0,2060389.27,2071022.45
20,2010-11-12,2187765.28,0,42.38,2.931,205.2098614,7.484000000000001,2010,11,45,2184316.64,1950676.39,1975374.56
20,2010-11-19,2105058.91,0,45.88,3.0,205.0992811,7.483999999999999,2010,11,46,2187765.28,1893955.27,1946369.57
20,2010-11-26,2811634.04,1,46.66,3.039,204.9621,7.484000000000001,2010,11,47,2105058.91,1891816.0,2121561.41
20,2010-12-03,2416051.17,0,35.47,3.046,204.8249189,7.484,2010,12,48,2811634.04,2184316.64,2014954.79
20,2010-12-10,2752122.08,0,24.27,3.109,204.6877378,7.483999999999999,2010,12,49,2416051.17,2187765.28,1948359.78
20,2010-12-17,2819193.17,0,24.07,3.14,204.6321194,7.483999999999999,2010,12,50,2752122.08,2105058.91,1789687.65
20,2010-12-24,3766687.43,0,25.17,3.141,204.6376731,7.484,2010,12,51,2819193.17,2811634.04,1933719.21
20,2010-12-31,1799737.79,1,28.85,3.179,204.6432267,7.484,2010,12,52,3766687.43,2416051.17,2060389.27
20,2011-01-07,1843030.95,0,31.43,3.193,204.6487803,7.343,2011,1,1,1799737.79,2752122.08,1950676.39
20,2011-01-14,1884345.01,0,20.39,3.205,204.7026042,7.343,2011,1,2,1843030.95,2819193.17,1893955.27
20,2011-01-21,1781805.66,0,27.43,3.229,205.0460497,7.342999999999999,2011,1,3,1884345.01,3766687.43,1891816.0
20,2011-01-28,1761506.68,0,23.21,3.237,205.3894952,7.342999999999999,2011,1,4,1781805.66,1799737.79,2184316.64
20,2011-02-04,2351143.07,0,28.58,3.231,205.7329407,7.343,2011,2,5,1761506.68,1843030.95,2187765.28
20,2011-02-11,2211388.14,1,25.38,3.239,206.0763862,7.343,2011,2,6,2351143.07,1884345.01,2105058.91
20,2011-02-18,2258616.24,0,42.95,3.245,206.3694701,7.342999999999999,2011,2,7,2211388.14,1781805.66,2811634.04
20,2011-02-25,1938608.52,0,33.2,3.274,206.6424093,7.343,2011,2,8,2258616.24,1761506.68,2416051.17
20,2011-03-04,2143424.61,0,37.33,3.433,206.9153485,7.343,2011,3,9,1938608.52,2351143.07,2752122.08
20,2011-03-11,1990932.77,0,39.53,3.582,207.1882876,7.343,2011,3,10,2143424.61,2211388.14,2819193.17
20,2011-03-18,1931668.64,0,44.8,3.631,207.4283845,7.342999999999999,2011,3,11,1990932.77,2258616.24,3766687.43
20,2011-03-25,1824711.21,0,44.83,3.625,207.6553444,7.342999999999999,2011,3,12,1931668.64,1938608.52,1799737.79
20,2011-04-01,1927993.09,0,32.43,3.638,207.8823043,7.287,2011,4,13,1824711.21,2143424.61,1843030.95
20,2011-04-08,2027056.3900000001,0,47.09,3.7200000000000006,208.1092642,7.287,2011,4,14,1927993.09,1990932.77,1884345.01
20,2011-04-15,2057406.33,0,55.0,3.821,208.3172811,7.286999999999999,2011,4,15,2027056.3900000001,1931668.64,1781805.66
20,2011-04-22,2313861.81,0,52.56,3.892,208.4779405,7.286999999999999,2011,4,16,2057406.33,1824711.21,1761506.68
20,2011-04-29,1881788.19,0,62.97,3.962,208.6386,7.287,2011,4,17,2313861.81,1927993.09,2351143.07
20,2011-05-06,2090838.44,0,53.41,4.046,208.7992595,7.287,2011,5,18,1881788.19,2027056.3900000001,2211388.14
20,2011-05-13,2036748.53,0,62.26,4.066,208.9599189,7.286999999999999,2011,5,19,2090838.44,2057406.33,2258616.24
20,2011-05-20,1953416.06,0,59.01,4.062,208.7583165,7.286999999999999,2011,5,20,2036748.53,2313861.81,1938608.52
20,2011-05-27,1944433.17,0,69.12,3.985,208.556714,7.286999999999999,2011,5,21,1953416.06,1881788.19,2143424.61
20,2011-06-03,2182246.69,0,73.51,3.922,208.3551116,7.287,2011,6,22,1944433.17,2090838.44,1990932.77
20,2011-06-10,2135062.04,0,73.64,3.8809999999999993,208.1535092,7.287,2011,6,23,2182246.69,2036748.53,1931668.64
20,2011-06-17,2065191.27,0,66.41,3.842,208.1265604,7.287,2011,6,24,2135062.04,1953416.06,1824711.21
20,2011-06-24,1950826.32,0,72.4,3.804,208.2306018,7.287,2011,6,25,2065191.27,1944433.17,1927993.09
20,2011-07-01,2053165.41,0,69.66,3.748,208.3346432,7.273999999999999,2011,7,26,1950826.32,2182246.69,2027056.3900000001
20,2011-07-08,2123787.79,0,74.69,3.711,208.4386847,7.274,2011,7,27,2053165.41,2135062.04,2057406.33
20,2011-07-15,2039875.75,0,74.88,3.76,208.5309337,7.274,2011,7,28,2123787.79,2065191.27,2313861.81
20,2011-07-22,1950904.84,0,78.89,3.8110000000000004,208.5937018,7.273999999999999,2011,7,29,2039875.75,1950826.32,1881788.19
20,2011-07-29,1858440.92,0,77.47,3.8290000000000006,208.6564699,7.274,2011,7,30,1950904.84,2053165.41,2090838.44
20,2011-08-05,2189353.63,0,77.8,3.8420000000000005,208.719238,7.273999999999999,2011,8,31,1858440.92,2123787.79,2036748.53
20,2011-08-12,2052246.4,0,73.52,3.812,208.7820061,7.273999999999999,2011,8,32,2189353.63,2039875.75,1953416.06
20,2011-08-19,1990017.93,0,71.25,3.747,208.8424359,7.273999999999999,2011,8,33,2052246.4,1950904.84,1944433.17
20,2011-08-26,1933577.2,0,70.15,3.7039999999999997,208.902476,7.273999999999999,2011,8,34,1990017.93,1858440.92,2182246.69
20,2011-09-02,2141765.98,0,70.82,3.703,208.9625161,7.273999999999999,2011,9,35,1933577.2,2189353.63,2135062.04
20,2011-09-09,2050542.56,1,68.74,3.7380000000000004,209.0225562,7.273999999999999,2011,9,36,2141765.98,2052246.4,2065191.27
20,2011-09-16,1979009.46,0,64.02,3.7420000000000004,209.1893892,7.273999999999999,2011,9,37,2050542.56,1990017.93,1950826.32
20,2011-09-23,1888119.7,0,62.150000000000006,3.7110000000000003,209.4986126,7.273999999999999,2011,9,38,1979009.46,1933577.2,2053165.41
20,2011-09-30,1945808.26,0,63.44,3.645,209.807836,7.273999999999999,2011,9,39,1888119.7,2141765.98,2123787.79
20,2011-10-07,2135982.79,0,52.42,3.583,210.1170595,7.082,2011,10,40,1945808.26,2050542.56,2039875.75
20,2011-10-14,2010107.6800000002,0,62.54,3.541,210.4027602,7.082,2011,10,41,2135982.79,1979009.46,1950904.84
20,2011-10-21,2104241.9,0,53.69,3.57,210.5473252,7.082,2011,10,42,2010107.6800000002,1888119.7,1858440.92
20,2011-10-28,2065421.52,0,49.36,3.569,210.6918901,7.082,2011,10,43,2104241.9,1945808.26,2189353.63
20,2011-11-04,2284106.6,0,43.88,3.551,210.8364551,7.082,2011,11,44,2065421.52,2135982.79,2052246.4
20,2011-11-11,2269975.85,0,47.27,3.53,210.9810201,7.082,2011,11,45,2284106.6,2010107.6800000002,1990017.93
20,2011-11-18,2169933.82,0,49.3,3.53,211.1847207,7.082,2011,11,46,2269975.85,2104241.9,1933577.2
20,2011-11-25,2906233.25,1,46.38,3.492,211.4120757,7.082,2011,11,47,2169933.82,2065421.52,2141765.98
20,2011-12-02,2298776.83,0,46.32,3.452,211.6394306,7.082,2011,12,48,2906233.25,2284106.6,2050542.56
20,2011-12-09,2546123.78,0,41.64,3.415,211.8667856,7.082,2011,12,49,2298776.83,2269975.85,1979009.46
20,2011-12-16,2762816.65,0,37.16,3.413,212.0685039,7.082,2011,12,50,2546123.78,2169933.82,1888119.7
20,2011-12-23,3555371.0300000003,0,40.19,3.389,212.2360401,7.082,2011,12,51,2762816.65,2906233.25,1945808.26
20,2011-12-30,2043245.0,1,36.35,3.389,212.4035763,7.082,2011,12,52,3555371.0300000003,2298776.83,2135982.79
20,2012-01-06,1964701.94,0,33.42,3.422,212.5711125,6.961,2012,1,1,2043245.0,2546123.78,2010107.6800000002
20,2012-01-13,1911510.6400000001,0,37.79,3.513,212.7386486,6.961,2012,1,2,1964701.94,2762816.65,2104241.9
20,2012-01-20,1892775.94,0,27.65,3.533,212.8336399,6.961,2012,1,3,1911510.6400000001,3555371.0300000003,2065421.52
20,2012-01-27,1761016.51,0,37.19,3.567,212.9286312,6.961,2012,1,4,1892775.94,2043245.0,2284106.6
20,2012-02-03,2203523.2,0,39.93,3.6169999999999995,213.0236225,6.961,2012,2,5,1761016.51,1964701.94,2269975.85
20,2012-02-10,2462978.28,1,33.47,3.6400000000000006,213.1186138,6.961,2012,2,6,2203523.2,1911510.6400000001,2169933.82
20,2012-02-17,2309025.16,0,31.11,3.6949999999999994,213.2732106,6.961,2012,2,7,2462978.28,1892775.94,2906233.25
20,2012-02-24,2045837.55,0,39.79,3.739,213.4725116,6.961,2012,2,8,2309025.16,1761016.51,2298776.83
20,2012-03-02,2148822.76,0,39.98,3.8160000000000003,213.6718127,6.961,2012,3,9,2045837.55,2203523.2,2546123.78
20,2012-03-09,2139265.4,0,41.14,3.848,213.8711137,6.961,2012,3,10,2148822.76,2462978.28,2762816.65
20,2012-03-16,2064991.71,0,53.73,3.8620000000000005,214.0167132,6.961,2012,3,11,2139265.4,2309025.16,3555371.0300000003
20,2012-03-23,1992436.96,0,66.11,3.8999999999999995,214.0907105,6.961,2012,3,12,2064991.71,2045837.55,2043245.0
20,2012-03-30,2074721.74,0,51.52,3.9530000000000003,214.1647079,6.961,2012,3,13,1992436.96,2148822.76,1964701.94
20,2012-04-06,2565259.92,0,50.06,3.996,214.2387053,7.139,2012,4,14,2074721.74,2139265.4,1911510.6400000001
20,2012-04-13,2045396.06,0,45.68,4.044,214.3127027,7.139,2012,4,15,2565259.92,2064991.71,1892775.94
20,2012-04-20,1884427.84,0,60.11,4.027,214.3675045,7.139,2012,4,16,2045396.06,1992436.96,1761016.51
20,2012-04-27,1886503.93,0,47.64,4.004,214.4223063,7.139,2012,4,17,1884427.84,2074721.74,2203523.2
20,2012-05-04,2163510.89,0,62.74000000000001,3.951,214.4771081,7.139,2012,5,18,1886503.93,2565259.92,2462978.28
20,2012-05-11,2168097.11,0,63.18999999999999,3.8890000000000002,214.5319099,7.139000000000001,2012,5,19,2163510.89,2045396.06,2309025.16
20,2012-05-18,2039222.26,0,60.989999999999995,3.848,214.5485571,7.139,2012,5,20,2168097.11,1884427.84,2045837.55
20,2012-05-25,2114989.0,0,70.04,3.798,214.5499425,7.139,2012,5,21,2039222.26,1886503.93,2148822.76
20,2012-06-01,2143126.59,0,73.67,3.742,214.5513278,7.139,2012,6,22,2114989.0,2163510.89,2139265.4
20,2012-06-08,2231962.13,0,62.010000000000005,3.689,214.5527132,7.139,2012,6,23,2143126.59,2168097.11,2064991.71
20,2012-06-15,2165160.29,0,71.51,3.6199999999999997,214.5653243,7.139,2012,6,24,2231962.13,2039222.26,1992436.96
20,2012-06-22,2060588.69,0,76.51,3.564,214.606,7.139,2012,6,25,2165160.29,2114989.0,2074721.74
20,2012-06-29,2055952.6099999999,0,74.15,3.506,214.6466757,7.139,2012,6,26,2060588.69,2143126.59,2565259.92
20,2012-07-06,2358055.3,0,79.2,3.475,214.6873514,7.28,2012,7,27,2055952.6099999999,2231962.13,2045396.06
20,2012-07-13,2134680.12,0,78.27,3.523,214.728027,7.28,2012,7,28,2358055.3,2165160.29,1884427.84
20,2012-07-20,1970170.29,0,76.04,3.567,214.7331351,7.28,2012,7,29,2134680.12,2060588.69,1886503.93
20,2012-07-27,1911559.1,0,74.6,3.647,214.7382432,7.280000000000001,2012,7,30,1970170.29,2055952.6099999999,2163510.89
20,2012-08-03,2094515.71,0,74.73,3.6539999999999995,214.7433514,7.28,2012,8,31,1911559.1,2358055.3,2168097.11
20,2012-08-10,2144245.39,0,75.4,3.722,214.7484595,7.28,2012,8,32,2094515.71,2134680.12,2039222.26
20,2012-08-17,2045061.22,0,69.57,3.8069999999999995,214.825578,7.28,2012,8,33,2144245.39,1970170.29,2114989.0
20,2012-08-24,2005341.43,0,68.27,3.834,214.9567044,7.279999999999999,2012,8,34,2045061.22,1911559.1,2143126.59
20,2012-08-31,2062481.56,0,72.66,3.8669999999999995,215.0878309,7.279999999999999,2012,8,35,2005341.43,2094515.71,2231962.13
20,2012-09-07,2080529.06,1,76.36,3.9109999999999996,215.2189573,7.279999999999999,2012,9,36,2062481.56,2144245.39,2165160.29
20,2012-09-14,2047949.98,0,64.84,3.948,215.3583757,7.280000000000001,2012,9,37,2080529.06,2045061.22,2060588.69
20,2012-09-21,2028587.24,0,60.940000000000005,4.038,215.5475459,7.279999999999999,2012,9,38,2047949.98,2005341.43,2055952.6099999999
20,2012-09-28,2008350.58,0,58.650000000000006,3.997,215.7367162,7.279999999999999,2012,9,39,2028587.24,2062481.56,2358055.3
20,2012-10-05,2246411.89,0,60.77000000000001,3.9850000000000003,215.9258865,7.293,2012,10,40,2008350.58,2080529.06,2134680.12
20,2012-10-12,2162951.36,0,47.2,4.0,216.1150568,7.293,2012,10,41,2246411.89,2047949.98,1970170.29
20,2012-10-19,1999363.49,0,56.26,3.969,216.1464699,7.293,2012,10,42,2162951.36,2028587.24,1911559.1
20,2012-10-26,2031650.55,0,60.04,3.882,216.1515902,7.293,2012,10,43,1999363.49,2008350.58,2094515.71
21,2010-04-30,680532.69,0,66.93,2.78,210.0505833,8.2,2010,4,17,718780.59,753664.12,798593.88
21,2010-05-07,744969.42,0,70.87,2.835,210.0011018,8.2,2010,5,18,680532.69,751181.4,809321.44
21,2010-05-14,723559.88,0,73.08,2.854,209.9984585,8.2,2010,5,19,744969.42,716026.51,867283.25
21,2010-05-21,753361.72,0,74.24,2.826,210.2768443,8.2,2010,5,20,723559.88,718780.59,749597.24
21,2010-05-28,755214.26,0,80.94,2.759,210.5552301,8.2,2010,5,21,753361.72,680532.69,747444.32
21,2010-06-04,806012.48,0,82.68,2.705,210.833616,8.2,2010,6,22,755214.26,744969.42,712312.89
21,2010-06-11,784305.55,0,83.51,2.668,211.1120018,8.2,2010,6,23,806012.48,723559.88,727070.0
21,2010-06-18,785104.29,0,86.18,2.637,211.1096543,8.2,2010,6,24,784305.55,753361.72,686497.53
21,2010-06-25,769848.75,0,87.01,2.653,210.9950134,8.2,2010,6,25,785104.29,755214.26,753664.12
21,2010-07-02,711470.8,0,82.29,2.669,210.8803726,8.099,2010,7,26,769848.75,806012.48,751181.4
21,2010-07-09,714677.47,0,81.67,2.642,210.7657317,8.099,2010,7,27,711470.8,784305.55,716026.51
21,2010-07-16,755098.41,0,85.61,2.623,210.7577954,8.099,2010,7,28,714677.47,785104.29,718780.59
21,2010-07-23,765823.48,0,87.17,2.608,210.8921319,8.099,2010,7,29,755098.41,769848.75,680532.69
21,2010-07-30,715876.27,0,83.59,2.64,211.0264684,8.099,2010,7,30,765823.48,711470.8,744969.42
21,2010-08-06,739279.1900000001,0,90.3,2.627,211.1608049,8.099,2010,8,31,715876.27,714677.47,723559.88
21,2010-08-13,793589.18,0,89.65,2.692,211.2951413,8.099,2010,8,32,739279.1900000001,755098.41,753361.72
21,2010-08-20,848873.28,0,89.58,2.664,211.2596586,8.099,2010,8,33,793589.18,765823.48,755214.26
21,2010-08-27,855882.57,0,86.2,2.619,211.2241759,8.099,2010,8,34,848873.28,715876.27,806012.48
21,2010-09-03,727772.8,0,82.57,2.577,211.1886931,8.099,2010,9,35,855882.57,739279.1900000001,784305.55
21,2010-09-10,674055.81,1,79.3,2.565,211.1532104,8.099,2010,9,36,727772.8,793589.18,785104.29
21,2010-09-17,684340.86,0,83.03,2.582,211.1806415,8.099,2010,9,37,674055.81,848873.28,769848.75
21,2010-09-24,671688.06,0,80.79,2.624,211.2552578,8.099,2010,9,38,684340.86,855882.57,711470.8
21,2010-10-01,677158.39,0,70.28,2.603,211.3298742,8.163,2010,10,39,671688.06,727772.8,714677.47
21,2010-10-08,680579.49,0,65.76,2.633,211.4044906,8.163,2010,10,40,677158.39,674055.81,755098.41
21,2010-10-15,693412.05,0,68.61,2.72,211.4713286,8.163,2010,10,41,680579.49,684340.86,765823.48
21,2010-10-22,710668.45,0,70.72,2.725,211.5187208,8.163,2010,10,42,693412.05,671688.06,715876.27
21,2010-10-29,731756.65,0,67.51,2.716,211.5661131,8.163,2010,10,43,710668.45,677158.39,739279.1900000001
21,2010-11-05,719888.76,0,58.71,2.689,211.6135053,8.163,2010,11,44,731756.65,680579.49,793589.18
21,2010-11-12,735796.38,0,60.95,2.728,211.6608975,8.163,2010,11,45,719888.76,693412.05,848873.28
21,2010-11-19,756288.89,0,51.71,2.771,211.5470304,8.163,2010,11,46,735796.38,710668.45,855882.57
21,2010-11-26,1245628.61,1,62.959999999999994,2.735,211.4062867,8.163,2010,11,47,756288.89,731756.65,727772.8
21,2010-12-03,829210.73,0,50.43,2.708,211.265543,8.163,2010,12,48,1245628.61,719888.76,674055.81
21,2010-12-10,943891.64,0,46.35,2.843,211.1247993,8.163,2010,12,49,829210.73,735796.38,684340.86
21,2010-12-17,1147556.83,0,48.63,2.869,211.0645458,8.163,2010,12,50,943891.64,756288.89,671688.06
21,2010-12-24,1587257.78,0,51.29,2.886,211.0646599,8.163,2010,12,51,1147556.83,1245628.61,677158.39
21,2010-12-31,672903.23,1,47.19,2.943,211.064774,8.163,2010,12,52,1587257.78,829210.73,680579.49
21,2011-01-07,629152.06,0,44.24,2.976,211.0648881,8.028,2011,1,1,672903.23,943891.64,693412.05
21,2011-01-14,650789.13,0,34.14,2.983,211.1176713,8.028,2011,1,2,629152.06,1147556.83,710668.45
21,2011-01-21,663941.73,0,42.72,3.016,211.4864691,8.028,2011,1,3,650789.13,1587257.78,731756.65
21,2011-01-28,649878.29,0,44.04,3.01,211.8552668,8.028,2011,1,4,663941.73,672903.23,719888.76
21,2011-02-04,596218.24,0,36.33,2.989,212.2240646,8.028,2011,2,5,649878.29,629152.06,735796.38
21,2011-02-11,771908.51,1,34.61,3.022,212.5928624,8.028,2011,2,6,596218.24,650789.13,756288.89
21,2011-02-18,884701.92,0,59.87,3.045,212.9033115,8.028,2011,2,7,771908.51,663941.73,1245628.61
21,2011-02-25,768313.85,0,61.27,3.065,213.190421,8.028,2011,2,8,884701.92,649878.29,829210.73
21,2011-03-04,796277.72,0,59.52,3.288,213.4775305,8.028,2011,3,9,768313.85,596218.24,943891.64
21,2011-03-11,763479.9,0,54.69,3.459,213.7646401,8.028,2011,3,10,796277.72,771908.51,1147556.83
21,2011-03-18,793569.0,0,63.260000000000005,3.488,214.0156238,8.028,2011,3,11,763479.9,884701.92,1587257.78
21,2011-03-25,753711.32,0,70.33,3.473,214.2521573,8.028,2011,3,12,793569.0,768313.85,672903.23
21,2011-04-01,732056.37,0,56.36,3.524,214.4886908,7.931,2011,4,13,753711.32,796277.72,629152.06
21,2011-04-08,744782.89,0,68.62,3.622,214.7252242,7.931,2011,4,14,732056.37,763479.9,650789.13
21,2011-04-15,768390.05,0,71.01,3.743,214.9420631,7.931,2011,4,15,744782.89,793569.0,663941.73
21,2011-04-22,801302.01,0,70.79,3.807,215.1096657,7.931,2011,4,16,768390.05,753711.32,649878.29
21,2011-04-29,783250.75,0,70.19,3.81,215.2772683,7.931,2011,4,17,801302.01,732056.37,596218.24
21,2011-05-06,718898.33,0,61.87,3.906,215.4448709,7.930999999999999,2011,5,18,783250.75,744782.89,771908.51
21,2011-05-13,754236.7,0,75.04,3.899,215.6124735,7.930999999999999,2011,5,19,718898.33,768390.05,884701.92
21,2011-05-20,744836.5599999999,0,68.36,3.9070000000000005,215.3834778,7.931,2011,5,20,754236.7,801302.01,768313.85
21,2011-05-27,744389.8099999999,0,76.86,3.786,215.1544822,7.931,2011,5,21,744836.5599999999,783250.75,796277.72
21,2011-06-03,773878.58,0,83.82,3.699,214.9254865,7.931,2011,6,22,744389.8099999999,718898.33,763479.9
21,2011-06-10,794397.89,0,84.71,3.648,214.6964908,7.931,2011,6,23,773878.58,754236.7,793569.0
21,2011-06-17,823220.43,0,87.54,3.637,214.6513538,7.930999999999999,2011,6,24,794397.89,744836.5599999999,753711.32
21,2011-06-24,771298.98,0,85.72,3.594,214.7441108,7.930999999999999,2011,6,25,823220.43,744389.8099999999,732056.37
21,2011-07-01,784639.12,0,87.57,3.524,214.8368678,7.851999999999999,2011,7,26,771298.98,773878.58,744782.89
21,2011-07-08,734099.4,0,89.16,3.48,214.9296249,7.852000000000001,2011,7,27,784639.12,794397.89,768390.05
21,2011-07-15,728311.15,0,91.05,3.575,215.0134426,7.852,2011,7,28,734099.4,823220.43,801302.01
21,2011-07-22,784490.67,0,90.27,3.651,215.0749122,7.852,2011,7,29,728311.15,771298.98,783250.75
21,2011-07-29,751167.12,0,91.56,3.682,215.1363819,7.852,2011,7,30,784490.67,784639.12,718898.33
21,2011-08-05,783614.89,0,94.22,3.684,215.1978515,7.852,2011,8,31,751167.12,734099.4,754236.7
21,2011-08-12,776933.37,0,92.32,3.638,215.2593211,7.852000000000001,2011,8,32,783614.89,728311.15,744836.5599999999
21,2011-08-19,855546.5,0,90.11,3.554,215.3229307,7.852,2011,8,33,776933.37,784490.67,744389.8099999999
21,2011-08-26,821127.53,0,92.07,3.523,215.386897,7.852,2011,8,34,855546.5,751167.12,773878.58
21,2011-09-02,705557.8,0,91.94,3.533,215.4508632,7.852,2011,9,35,821127.53,783614.89,794397.89
21,2011-09-09,653989.65,1,78.87,3.546,215.5148295,7.851999999999999,2011,9,36,705557.8,776933.37,823220.43
21,2011-09-16,653525.84,0,80.62,3.526,215.6944378,7.851999999999999,2011,9,37,653989.65,855546.5,771298.98
21,2011-09-23,681913.29,0,75.68,3.467,216.0282356,7.852,2011,9,38,653525.84,821127.53,784639.12
21,2011-09-30,651970.48,0,78.91,3.355,216.3620333,7.852,2011,9,39,681913.29,705557.8,734099.4
21,2011-10-07,663452.46,0,71.64,3.285,216.6958311,7.441,2011,10,40,651970.48,653989.65,728311.15
21,2011-10-14,671379.44,0,69.79,3.274,217.0048261,7.441,2011,10,41,663452.46,653525.84,784490.67
21,2011-10-21,729036.06,0,65.16,3.353,217.1650042,7.441,2011,10,42,671379.44,681913.29,751167.12
21,2011-10-28,738812.0,0,65.46,3.372,217.3251824,7.441,2011,10,43,729036.06,651970.48,783614.89
21,2011-11-04,767358.37,0,56.01,3.332,217.4853605,7.441,2011,11,44,738812.0,663452.46,776933.37
21,2011-11-11,757369.87,0,59.8,3.297,217.6455387,7.441,2011,11,45,767358.37,671379.44,855546.5
21,2011-11-18,737014.09,0,61.9,3.308,217.8670218,7.441,2011,11,46,757369.87,729036.06,821127.53
21,2011-11-25,1219263.4,1,56.43,3.236,218.1130269,7.441,2011,11,47,737014.09,738812.0,705557.8
21,2011-12-02,793184.25,0,48.72,3.172,218.3590319,7.441,2011,12,48,1219263.4,767358.37,653989.65
21,2011-12-09,897747.13,0,41.44,3.158,218.605037,7.441,2011,12,49,793184.25,757369.87,653525.84
21,2011-12-16,1027584.51,0,50.56,3.159,218.8217928,7.441,2011,12,50,897747.13,737014.09,681913.29
21,2011-12-23,1384552.17,0,46.54,3.112,218.9995495,7.441,2011,12,51,1027584.51,1219263.4,651970.48
21,2011-12-30,804362.36,1,45.16,3.129,219.1773063,7.441,2011,12,52,1384552.17,793184.25,663452.46
21,2012-01-06,640181.86,0,48.1,3.157,219.355063,7.057,2012,1,1,804362.36,897747.13,671379.44
21,2012-01-13,631181.25,0,45.0,3.261,219.5328198,7.057,2012,1,2,640181.86,1027584.51,729036.06
21,2012-01-20,651178.2,0,52.21,3.268,219.6258417,7.057,2012,1,3,631181.25,1384552.17,738812.0
21,2012-01-27,611258.71,0,50.79,3.29,219.7188636,7.057,2012,1,4,651178.2,804362.36,767358.37
21,2012-02-03,680725.4299999999,0,55.83,3.36,219.8118854,7.057,2012,2,5,611258.71,640181.86,757369.87
21,2012-02-10,770652.79,1,46.52,3.409,219.9049073,7.057,2012,2,6,680725.4299999999,631181.25,737014.09
21,2012-02-17,834663.52,0,45.03,3.51,220.0651993,7.057,2012,2,7,770652.79,651178.2,1219263.4
21,2012-02-24,747099.0700000001,0,54.81,3.555,220.275944,7.057,2012,2,8,834663.52,611258.71,793184.25
21,2012-03-02,764385.4,0,59.3,3.63,220.4866886,7.057,2012,3,9,747099.0700000001,680725.4299999999,897747.13
21,2012-03-09,755084.4,0,57.16,3.669,220.6974332,7.057,2012,3,10,764385.4,770652.79,1027584.51
21,2012-03-16,767338.32,0,63.39000000000001,3.734,220.8498468,7.057,2012,3,11,755084.4,834663.52,1384552.17
21,2012-03-23,729759.97,0,62.959999999999994,3.7870000000000004,220.9244858,7.057,2012,3,12,767338.32,747099.0700000001,804362.36
21,2012-03-30,724798.76,0,67.87,3.8450000000000006,220.9991248,7.057,2012,3,13,729759.97,764385.4,640181.86
21,2012-04-06,761956.5800000001,0,69.02,3.8910000000000005,221.0737638,6.891,2012,4,14,724798.76,755084.4,631181.25
21,2012-04-13,769319.04,0,69.03,3.8910000000000005,221.1484028,6.891,2012,4,15,761956.5800000001,767338.32,651178.2
21,2012-04-20,734858.91,0,66.97,3.8769999999999993,221.2021074,6.891,2012,4,16,769319.04,729759.97,611258.71
21,2012-04-27,674829.58,0,69.21,3.814,221.255812,6.891,2012,4,17,734858.91,724798.76,680725.4299999999
21,2012-05-04,697645.3200000001,0,77.53,3.749,221.3095166,6.891,2012,5,18,674829.58,761956.5800000001,770652.79
21,2012-05-11,649945.54,0,74.14,3.688,221.3632212,6.891,2012,5,19,697645.3200000001,769319.04,834663.52
21,2012-05-18,700554.16,0,72.42,3.63,221.380331,6.891,2012,5,20,649945.54,734858.91,747099.0700000001
21,2012-05-25,722891.24,0,79.49,3.561,221.3828029,6.891,2012,5,21,700554.16,674829.58,764385.4
21,2012-06-01,695439.83,0,79.24,3.501,221.3852748,6.891,2012,6,22,722891.24,697645.3200000001,755084.4
21,2012-06-08,707895.72,0,79.47,3.452,221.3877467,6.891,2012,6,23,695439.83,649945.54,767338.32
21,2012-06-15,727049.04,0,81.51,3.393,221.4009901,6.891,2012,6,24,707895.72,700554.16,729759.97
21,2012-06-22,735870.0,0,81.78,3.346,221.4411622,6.891,2012,6,25,727049.04,722891.24,724798.76
21,2012-06-29,716341.39,0,88.05,3.286,221.4813343,6.891,2012,6,26,735870.0,695439.83,761956.5800000001
21,2012-07-06,693013.59,0,85.26,3.227,221.5215064,6.565,2012,7,27,716341.39,707895.72,769319.04
21,2012-07-13,668132.36,0,82.51,3.256,221.5616784,6.565,2012,7,28,693013.59,727049.04,734858.91
21,2012-07-20,691200.33,0,84.25,3.311,221.5701123,6.565,2012,7,29,668132.36,735870.0,674829.58
21,2012-07-27,677789.14,0,88.09,3.407,221.5785461,6.565,2012,7,30,691200.33,716341.39,697645.3200000001
21,2012-08-03,693785.85,0,91.57,3.417,221.5869799,6.565,2012,8,31,677789.14,693013.59,649945.54
21,2012-08-10,700272.01,0,89.57,3.494,221.5954138,6.565,2012,8,32,693785.85,668132.36,700554.16
21,2012-08-17,751963.81,0,85.55,3.571,221.6751459,6.565,2012,8,33,700272.01,691200.33,722891.24
21,2012-08-24,802003.61,0,77.72,3.62,221.8083518,6.565,2012,8,34,751963.81,677789.14,695439.83
